583491,Alabushevo,56.009998,37.150002,RU
510225,Petrodvorets,59.884998,29.895832,RU
487227,Strelna,59.848331,30.026112,RU
621729,Horad Smalyavichy,54.033333,28.084167,BY
618800,Horad Zhodzina,54.098331,28.3325,BY
1283011,Namche Bazar,27.816668,86.716667,NP
1253986,Udaipur,24.571167,73.691826,IN
1260716,Pali,25.766666,73.333336,IN
1268865,Jodhpur,26.286667,73.029999,IN
1269507,Jaisalmer,26.914684,70.918076,IN
1259148,Pushkar,26.5,74.550003,IN
1279159,Ajmer,26.450001,74.633331,IN
1267995,Kanpur,26.466667,80.349998,IN
1271439,Gaya,24.783333,85,IN
1275389,Bodh Gaya,24.700001,84.98333,IN
479123,Ulyanovsk,54.333332,48.400002,RU
6417535,Mosrentgen,55.618332,37.471111,RU
500843,Rublevo,55.785557,37.355831,RU
469341,Yam,55.484444,37.749168,RU
486968,Stupino,54.900833,38.070831,RU
524423,Muranovo,56.183334,37.900002,RU
490996,Solnechnogorsk,56.183334,36.983334,RU
507599,Pokrov,55.919998,39.176945,RU
495344,Shchelkovo,55.921665,37.99139,RU
562319,Fryazino,55.960556,38.045555,RU
491351,Sofrino,56.150002,37.966667,RU
565381,Domodedovo,55.442223,37.758331,RU
469533,Yakovlevskoye,55.441944,37.950558,RU
568808,Chernogolovka,56,38.366669,RU
562322,Fryanovo,56.133331,38.450001,RU
523553,Nakhabino,55.851391,37.181389,RU
495619,Sharya,58.36861,45.514442,RU
529505,Manturovo,58.335278,44.761944,RU
532138,Makaryev,57.879723,43.806946,RU
543494,Kovernino,57.125278,43.814167,RU
559678,Gorodets,56.65139,43.474998,RU
464101,Zavolzhye,56.642776,43.393612,RU
510323,Pestyaki,56.710278,42.671665,RU
559459,Gorokhovets,56.194721,42.700279,RU
524294,Murom,55.565556,42.041668,RU
468030,Yelatma,54.967499,41.750832,RU
551891,Kasimov,54.941113,41.395279,RU
554836,Izhevskoye,54.556667,40.870277,RU
489741,Spassk-Ryazanskiy,54.407223,40.380554,RU
524298,Murmino,54.603611,40.054443,RU
500096,Ryazan,54.61972,39.740002,RU
499975,Rybnoye,54.725555,39.511944,RU
464687,Zaraysk,54.765278,38.88361,RU
513362,Ozherelye,54.796112,38.267223,RU
562321,Fryazevo,55.731945,38.462776,RU
461916,Zvenigovo,55.974167,48.018055,RU
543018,Kozmodemyansk,56.336666,46.57111,RU
572665,Bor,56.356667,44.066944,RU
520555,Nizhniy Novgorod,56.328674,44.002048,RU
522871,Neklyudovo,56.411388,43.981388,RU
513095,Palekh,56.802776,41.857224,RU
466084,Yuzha,56.583057,42.012222,RU
553389,Kameshkovo,56.348057,41.004723,RU
548781,Kideksha,56.416668,40.516666,RU
485824,Suzdal,56.428055,40.441387,RU
561783,Gavrilov Posad,56.559723,40.1175,RU
466215,Yuryev-Polskiy,56.5,39.683334,RU
578641,Bavleny,56.400002,39.560001,RU
546521,Kolchugino,56.299999,39.383331,RU
491687,Smolensk,54.781666,32.040001,RU
628758,Dubrowna,54.573334,30.690556,BY
624079,Orsha,54.515278,30.405277,BY
630431,Baran,54.476391,30.318056,BY
622034,Shklow,54.210835,30.291945,BY
625665,Mahilyow,53.913891,30.33639,BY
629471,Buynichy,53.850555,30.263889,BY
627272,Kirawsk,53.268612,29.473612,BY
630468,Babruysk,53.150002,29.233334,BY
624034,Asipovichy,53.293331,28.642221,BY
626956,Kapyl,53.153057,27.096666,BY
624700,Nyasvizh,53.218056,26.672501,BY
628182,Haradzyeya,53.316666,26.533333,BY
625128,Mir,53.450001,26.466667,BY
626939,Karelichy,53.565277,26.137777,BY
624785,Navahrudak,53.599998,25.833332,BY
621754,Slonim,53.086666,25.321943,BY
622997,Pruzhany,52.556667,24.464443,BY
629634,Brest,52.099998,23.700001,BY
545791,Kommunar,56.116669,40.433334,RU
575609,Bogolyubovo,56.195557,40.52972,RU
543878,Kostroma,57.770832,40.934444,RU
486015,Susanino,58.146111,41.587223,RU
555312,Ivanovo,56.994167,40.985832,RU
562309,Furmanov,57.250832,41.105831,RU
505060,Privolzhsk,57.380833,41.288612,RU
509029,Ples,57.458618,41.515789,RU
542024,Krasnoye-na-Volge,57.512501,41.241943,RU
543704,Kotlas,61.261112,46.655556,RU
505112,Privodino,61.078056,46.504444,RU
542908,Krasavino,60.961388,46.481388,RU
476062,Velikiy Ustyug,60.764442,46.310555,RU
516539,Nyuksenitsa,60.412777,44.239723,RU
481960,Totma,59.974724,42.764168,RU
491025,Soligalich,59.077778,42.286388,RU
567695,Chukhloma,58.752499,42.682499,RU
562161,Galich,58.379723,42.3475,RU
563522,Elektrougli,55.71722,38.207779,RU
489264,Staraya,59.928055,30.620556,RU
709112,Foros,44.400002,33.783333,UA
700997,Miskhor,44.433334,34.083332,UA
712930,Balaklava,44.5,33.599998,UA
688533,Yalta,44.5,34.166668,UA
701619,Massandra,44.516666,34.183334,UA
711527,Nikita,44.533333,34.233334,UA
712576,Inkerman,44.599998,33.599998,UA
694423,Sevastopol,44.599998,33.533333,UA
713513,Alushta,44.666668,34.416668,UA
697653,Perevalnoe,44.833332,34.333332,UA
692315,Sudak,44.849998,34.966667,UA
697124,Koktebel,44.950001,35.25,UA
709161,Feodosiya,45.033333,35.383331,UA
694910,Saky,45.135555,33.603058,UA
690556,Uyutne,45.199444,33.301388,UA
688105,Yevpatoriya,45.197224,33.355831,UA
706524,Kerch,45.358334,36.475834,UA
700550,Mysove,45.450001,35.849998,UA
710687,Chornomorske,45.503887,32.699722,UA
491422,Sochi,43.599998,39.730278,RU
542681,Krasnaya Polyana,43.675835,40.207222,RU
536625,Lazarevskoye,43.906113,39.333057,RU
523048,Nebug,44.171391,39.003613,RU
553514,Kamennomostskiy,44.298332,40.185555,RU
566157,Divnomorskoye,44.50111,38.135277,RU
561667,Gelendzhik,44.573055,38.074722,RU
559317,Goryachiy Klyuch,44.630833,39.130001,RU
584365,Abrau-Dyurso,44.689999,37.59,RU
582181,Anapskaya,44.889999,37.380001,RU
473295,Vityazevo,44.993057,37.271942,RU
473546,Vinogradnyy,45.051666,37.31889,RU
483661,Temryuk,45.272221,37.381111,RU
560513,Golubitskaya,45.322224,37.282223,RU
583811,Akhtanizovskaya,45.32,37.099998,RU
488713,Staronizhestebliyevskaya,45.376667,38.451668,RU
611847,Sokhumi,43.003334,41.015278,GE
615912,Stantsiya Novyy Afon,43.080555,40.838333,GE
615460,Bichvinta,43.159168,40.337776,GE
614622,Gagra,43.328335,40.223888,GE
512039,Pavlovskaya Sloboda,55.815556,37.082779,RU
2014571,Uglovoye,43.328888,132.09166,RU
2021956,Knevichi,43.399166,132.180283,RU
584243,Adler,43.43,39.919998,RU
803494,Orel-Izumrud,43.458332,39.924442,RU
803498,Vysokoye,43.460556,39.965832,RU
549424,Khosta,43.514721,39.868889,RU
823674,Dagomys,43.670277,39.668888,RU
477047,Vardane,43.731667,39.551388,RU
552562,Kardonikskaya,43.861668,41.719444,RU
498462,Sary-Tyuz,43.90139,41.899723,RU
505539,Pregradnaya,43.950832,41.199444,RU
559320,Goryachevodskiy,44.023609,43.09222,RU
494846,Shepsi,44.03611,39.148888,RU
503550,Pyatigorsk,44.048611,43.059444,RU
480716,Tuapse,44.112499,39.074165,RU
526480,Mineralnyye Vody,44.210278,43.135277,RU
581788,Andzhiyevskiy,44.23,43.080002,RU
485871,Suvorovskaya,44.194168,42.653889,RU
535440,Levokumka,44.231667,43.150002,RU
518585,Novomikhaylovskiy,44.258057,38.857777,RU
563601,Dzhubga,44.32111,38.703888,RU
580969,Arkhipo-Osipovka,44.369999,38.52,RU
490747,Soluno-Dmitriyevskoye,44.403057,42.727779,RU
708953,Gaspra,44.433334,34.099998,UA
550846,Khadyzhensk,44.425556,39.531944,RU
581313,Apsheronsk,44.459999,39.73,RU
504376,Pshada,44.468887,38.398056,RU
709075,Partenit,44.577995,34.344635,UA
522377,Nevinnomyssk,44.626667,41.945278,RU
554668,Kabardinka,44.65139,37.94278,RU
537281,Labinsk,44.634167,40.735558,RU
498672,Saratovskaya,44.710278,39.224445,RU
518255,Novorossiysk,44.723888,37.770832,RU
577893,Belorechensk,44.759998,39.869999,RU
502542,Rayevskaya,44.831944,37.555557,RU
496385,Severnoye,44.831944,42.858334,RU
483142,Adygeysk,44.880001,39.189999,RU
517769,Novoukrainskiy,44.896942,38.052223,RU
482582,Tlyustenkhabl,44.98,39.097221,RU
512382,Pashkovskiy,45.023056,39.10611,RU
692714,Staryy Krym,45.033333,35.099998,UA
487846,Stavropol,45.042778,41.973331,RU
542420,Krasnodar,45.03278,38.976944,RU
712587,Bilohirsk,45.049999,34.599998,UA
712427,Berehove,45.099998,35.433334,UA
488606,Starotitarovskaya,45.213612,37.14389,RU
517842,Novotitarovskaya,45.235558,38.979168,RU
550452,Khatukay,45.188889,39.666389,RU
492094,Slavyansk-na-Kubani,45.251945,38.118057,RU
478044,Ust-Labinsk,45.212502,39.68639,RU
481275,Trudobelikovskiy,45.268612,38.163055,RU
509124,Plastunovskaya,45.293888,39.266945,RU
537235,Ladozhskaya,45.308056,39.935001,RU
540761,Kropotkin,45.4375,40.575558,RU
527968,Medvedovskaya,45.453056,39.025833,RU
554173,Kalininskaya,45.482224,38.662777,RU
551669,Kavkazskaya,45.445,40.672779,RU
544896,Korenovsk,45.468613,39.451942,RU
470338,Vyselki,45.579445,39.659721,RU
482965,Timashevsk,45.616943,38.945278,RU
709334,Dzhankoy,45.716667,34.400002,UA
542334,Krasnogvardeyskoye,45.845554,41.518612,RU
556170,Irkliyevskaya,45.853889,39.656113,RU
512533,Parkovyy,45.833057,40.145557,RU
518249,Novorozhdestvenskaya,45.861942,39.954166,RU
483029,Tikhoretsk,45.854721,40.125278,RU
483326,Ternevskaya,45.854168,40.408611,RU
518325,Novopokrovskaya,45.951389,40.700558,RU
540055,Kubanskiy,45.929169,40.580555,RU
704362,Krasnoperekopsk,45.955002,33.792221,UA
488758,Staroleushkovskaya,45.990555,39.763058,RU
578169,Belaya Glina,46.07,40.860001,RU
512051,Pavlovskaya,46.132778,39.785557,RU
712160,Bilhorod-Dnistrovskyy,46.200001,30.35,UA
510613,Peschanokopskoye,46.19611,41.077499,RU
699706,Novooleksiyivka,46.226944,34.642776,UA
697957,Partyzany,46.33139,34.750278,UA
698740,Odessa,46.477474,30.732622,UA
2020689,Luchegorsk,46.476391,134.256943,RU
499161,Salsk,46.4725,41.542778,RU
488742,Starominskaya,46.529999,39.049721,RU
708632,Hola Prystan,46.520557,32.525833,UA
538416,Kushchevskaya,46.556389,39.638611,RU
553159,Kanelovskaya,46.590832,39.189999,RU
565456,Dolzhanskaya,46.631111,37.80389,RU
713743,Yakymivka,46.68972,35.15361,UA
504831,Proletarsk,46.703056,41.719166,RU
466885,Yeysk,46.698891,38.279167,RU
712451,Berdyansk,46.750278,36.794445,UA
701404,Melitopol,46.84222,35.373055,UA
514796,Orlovskiy,46.871387,42.059166,RU
499055,Samarskoye,46.933613,39.681389,RU
699657,Novobohdanivka,47.081944,35.327221,UA
462522,Zimovniki,47.148335,42.463333,RU
583673,Aksay,47.259998,39.869999,RU
501175,Rostov-na-Donu,47.236389,39.71389,RU
691469,Tokmak,47.251389,35.705833,UA
505256,Primorka,47.283611,39.0625,RU
579771,Bagayevskaya,47.32,40.380001,RU
564593,Dubovskoye,47.409168,42.7575,RU
558384,Grushevskaya,47.440556,39.951111,RU
686729,Vasylivka,47.436943,35.274166,UA
2013229,Vyazemskiy,47.537777,134.752502,RU
543728,Kotelnikovo,47.631668,43.146111,RU
707898,Hulyaypole,47.665279,36.257778,UA
528242,Mayskiy,47.693054,40.102501,RU
703555,Kushuhum,47.714443,35.209167,UA
580139,Ayutinskiy,47.77,40.139999,RU
499535,Sadovoye,47.77639,44.508888,RU
703845,Kryvyy Rih,47.916668,33.349998,UA
546579,Koksovyy,48.196667,40.598888,RU
578155,Belaya Kalitva,48.169998,40.779999,RU
525162,Morozovsk,48.353889,41.826111,RU
489062,Staraya Stanitsa,48.349998,40.283333,RU
464130,Masalovka,48.405277,40.270557,RU
706244,Khotyn,48.483334,26.5,UA
561146,Glubokiy,48.521667,40.325832,RU
705392,Kolomyya,48.530556,25.040277,UA
701091,Mynay,48.583332,22.283333,UA
552999,Kapustin Yar,48.583057,45.737221,RU
701405,Meliorativnoye,48.599998,35.366669,UA
699445,Novomoskovsk,48.616669,35.200001,UA
2016412,Smidovich,48.599998,133.816666,RU
690548,Uzhhorod,48.616669,22.299999,UA
486071,Surovikino,48.607777,42.84861,RU
687826,Zalishchyky,48.644722,25.733889,UA
542213,Krasnoslobodsk,48.707222,44.571388,RU
489446,Srednyaya Akhtuba,48.708889,44.866669,RU
706950,Kamieniec Podolski,48.666668,26.566668,UA
536156,Leninsk,48.711945,45.199444,RU
484396,Tarasovskiy,48.729168,40.363609,RU
2026643,Birobidzhan,48.799999,132.949997,RU
1275339,Mumbai,19.01441,72.847939,IN
689304,Vovchansk,50.300278,36.946667,UA
487928,Staryy Oskol,51.296665,37.841667,RU
472045,Voronezh,51.666389,39.169998,RU
483541,Terbuny,52.138889,38.278889,RU
575343,Bolokhovo,54.093613,37.818333,RU
484287,Tarusa,54.723331,37.176666,RU
540771,Kronshtadt,59.99361,29.773611,RU
535544,Levashovo,60.102222,30.213057,RU
1252797,Yamunanagar,30.1,77.283333,IN
533543,Lukhovitsy,54.972778,39.03611,RU
506782,Polyany,54.712223,39.823055,RU
490846,Solotcha,54.791668,39.844166,RU
514042,Ostrovtsy,55.593887,37.99361,RU
482260,Tomilino,55.655277,37.925278,RU
532615,Lyubertsy,55.677776,37.883331,RU
515698,Olenegorsk,68.150002,33.299999,RU
533933,Lovozero,68.004997,35.011665,RU
2609894,Yantarnyy,54.871666,19.938057,RU
2023469,Irkutsk,52.297779,104.296387,RU
1283018,Nagarkot,27.700001,85.51667,NP
1175712,Jiwani,25.049999,61.741669,PK
556283,Inza,53.853333,46.358612,RU
473994,Veshkayma,54.049999,47.133331,RU
526354,Mirnyy,54.366669,48.75,RU
566199,Dimitrovgrad,54.21386,49.618378,RU
479561,Ufa,54.775002,56.037498,RU
479198,Ulu-Telyak,54.908611,56.966946,RU
478071,Ust-Katav,54.936943,58.165558,RU
1495022,Petukhovo,55.069168,67.901947,RU
1520172,Petropavlovsk,54.875278,69.162781,KZ
1522203,Kokshetau,53.2775,69.388336,KZ
1519244,Shchuchinsk,52.933334,70.199997,KZ
1520844,Moyynty,47.221111,73.366943,KZ
1519563,Saryshaghan,46.119167,73.619164,KZ
1519030,Shu,43.598331,73.761391,KZ
1524958,Burunday,43.360279,76.85778,KZ
1526384,Almaty,43.25,76.949997,KZ
525719,Mokrous,51.233334,47.516666,RU
504000,Pushkino,51.233334,46.983334,RU
505057,Privolzhskiy,51.400002,46.033333,RU
527034,Mikhaylov,54.229168,39.018612,RU
1267154,Khajuraho,24.85,79.933334,IN
1274369,Chhala,23.299999,72.76667,IN
1279233,Ahmadabad,23.033333,72.616669,IN
1255175,Talaja,21.35,72.050003,IN
1273287,Delvada,20.766666,71.033333,IN
1272502,Diu,20.714052,70.982239,IN
498677,Saratov,51.566666,46.033333,RU
477301,Valday,57.974724,33.252499,RU
518970,Novocherkassk,47.418056,40.093887,RU
290030,Doha,25.286667,51.533333,QA
569077,Chernaya,55.746113,38.06889,RU
6697077,Kievskij,55.436417,36.89827,RU
468902,Yaroslavl,57.629871,39.873676,RU
456172,Riga,56.950001,24.1,LV
712374,Berezhani,49.450001,24.933332,UA
515012,Orel,52.965832,36.080276,RU
554318,Kalevala,65.199997,31.166668,RU
563524,Elektrogorsk,55.879444,38.791943,RU
696743,Pokotylivka,49.915279,36.177219,UA
702417,Lyubotyn,49.950001,35.966671,UA
706483,Kharkiv,50,36.25,UA
465291,Zalegoshch,52.900829,36.88694,RU
474324,Verkhovye,52.811939,37.2425,RU
497610,Seltso,53.3675,34.099998,RU
571476,Bryansk,53.287498,34.380562,RU
464993,Zaokskiy,54.73056,37.40889,RU
501978,Revyakino,54.36694,37.65889,RU
560154,Gorelki,54.274719,37.618328,RU
480562,Tula,54.204441,37.611111,RU
462377,Zmiyevka,52.66972,36.37389,RU
561313,Glazunovka,52.498611,36.327499,RU
462169,Zolotukhino,52.084171,36.37722,RU
538560,Kursk,51.730282,36.19389,RU
578072,Belgorod,50.610001,36.580002,RU
693598,Slatino,50.224171,36.160831,UA
688696,Vysokyy,49.89056,36.119999,UA
697135,Pivdenne,49.88139,36.07,UA
701347,Merefa,49.819721,36.051941,UA
704363,Krasnopavlivka,49.137218,36.327221,UA
698003,Panyutyne,48.933331,36.283329,UA
687700,Zaporizhzhya,47.816669,35.183331,UA
702072,Malokaterynivka,47.6525,35.253891,UA
696262,Pryshyb,47.260281,35.322781,UA
533008,Lvovskiy,55.314171,37.515831,RU
697889,Pavlohrad,48.51667,35.866669,UA
628175,Haradzishcha,53.316669,26,BY
561679,Gdov,58.740559,27.81222,RU
510347,Pestravka,52.404999,49.958328,RU
145964,Yeri,35.099998,33.416672,CY
2411585,Gibraltar,36.144741,-5.35257,GI
1861454,Isawa,35.650002,138.633331,JP
1852915,Sasaguri,33.616669,130.533325,JP
2112571,Ishioka,36.183331,140.266663,JP
1849796,Tsu-shi,34.730282,136.508606,JP
2111277,Rifu,38.323608,140.974442,JP
1864750,Beppu,33.273609,131.491943,JP
2014927,Tulun,54.561111,100.57917,RU
2021093,Kuytun,54.341942,101.503609,RU
2012702,Zalari,53.558399,102.5065,RU
2021116,Kutulik,53.35083,102.78389,RU
2014022,Usolye-Sibirskoye,52.751942,103.645279,RU
2027667,Angarsk,52.536671,103.886391,RU
2016764,Shelekhov,52.21389,104.099998,RU
2021343,Kultuk,51.720829,103.695557,RU
2016422,Slyudyanka,51.659439,103.706108,RU
2026979,Baykalsk,51.505829,104.146942,RU
2013225,Rechka-Vydrino,51.485001,104.846107,RU
2027276,Babushkin,51.712219,105.864723,RU
2014779,Turuntayevo,52.200001,107.616669,RU
2013986,Ust-Barguzin,53.450001,108.98333,RU
2027109,Barguzin,53.616669,109.616669,RU
2021188,Kurumkan,54.299999,110.300003,RU
577901,Beloozerskiy,55.459782,38.443581,RU
548652,Kimry,56.866669,37.349998,RU
3553478,Havana,23.13302,-82.383041,CU
523523,Nalchik,43.498058,43.618889,RU
1517060,Zaysan,47.466671,84.866669,KZ
2016334,Sokol,51.800362,107.444366,RU
577384,Bereza,53.51833,50.139671,RU
1496153,Omsk,55,73.400002,RU
536206,Yubileyny,55.933331,37.833328,RU
1495797,Ovsyanka,55.9575,92.551941,RU
2019309,Neryungri,56.670898,124.649101,RU
512566,Pargolovo,60.08691,30.27179,RU
2013727,Vanavara,60.34,102.279716,RU
535806,Leskolovo,60.263409,30.45462,RU
1497543,Nizhnevartovsk,60.934399,76.553101,RU
1503772,Khanty-Mansiysk,61.004169,69.001938,RU
2020221,Markha,62.105282,129.726944,RU
